hour_of_day,day_of_week,priority,weather_score,track_occupancy,delay_minutes
16,3,1,0.12537534923387328,0.3028902166877666,22.050860234993962
0,3,1,0.022564511705347234,0.7893319077592807,36.653358946295654
1,4,3,0.8083948823040229,0.5893171355119939,31.85575770365776
21,2,1,0.5721229637222063,0.24462812044990365,30.11188108119268
22,1,2,0.43599518057058584,0.5752395724534489,27.34849719821345
20,1,2,0.6154207798208354,0.16525994048909276,24.7873147037531
23,3,1,0.8118661240103798,0.1110897087302881,33.84491078905468
7,0,1,0.7986557803566365,0.8462023512482506,43.66615087585649
19,6,2,0.8859139954974249,0.752863233874681,49.00541874484783
3,1,1,0.7201574609309402,0.32977696736412065,37.711253359342905
20,2,3,0.9032236273447073,0.11969438707299088,24.859888352989007
3,4,1,0.23906638407502967,0.7064323368089732,30.377812733635192
23,3,3,0.620371252123721,0.7430041888094102,39.37233596711499
20,6,1,0.30338554362913317,0.7255127303975119,39.55158559110895
17,3,3,0.1307173235897573,0.6373670873952486,27.71897390491799
12,1,3,0.6320192084224364,0.6808890074757096,27.85371928058437
10,5,1,0.23222469090134312,0.4242602885175627,26.008398145790302
18,5,3,0.9215133919074179,0.7496620888069433,39.51777483619552
11,6,3,0.8461242105302316,0.24625071083138073,30.95370591049107
5,3,3,0.02556979908973467,0.7303761068727453,16.467037584885873
18,1,3,0.8754886503958965,0.34197305396917577,32.27072155986567
12,6,3,0.785083657239757,0.3189587661426968,25.48605463693559
22,0,2,0.6457250433510536,0.5084563269828029,39.371807048773405
18,5,2,0.06368476750251673,0.24170171535860324,14.899221080429383
15,4,2,0.66231373873072,0.7014601167653449,33.76817652609457
7,2,2,0.8585064545515545,0.20534952274896565,40.544946748249146
23,5,3,0.8730431470152034,0.235086770696316,34.71031830103331
7,6,3,0.9594721829554119,0.2741700103825212,33.693434994347555
0,1,3,0.7203839985864458,0.5088909107916004,36.82474301130064
16,2,1,0.9812415974554621,0.8459911388718415,47.314699032186866
13,6,1,0.9221919280512842,0.21359540748166772,43.32437759971994
23,3,3,0.6120085299594553,0.34504079751003003,22.415782561839556
14,1,3,0.2705592564879914,0.29903343099134166,14.896686594629951
14,4,1,0.13228794765103824,0.8820719682760346,30.876838477161286
1,5,3,0.35719233399304484,0.3752732942795537,19.081880973492158
1,1,2,0.4625935471051531,0.12661437693548674,21.151086596135364
13,2,2,0.4740062659484451,0.46101329125849155,26.395324687846276
23,5,1,0.46798046247804337,0.42856739631333296,35.10265853420846
10,0,2,0.046063063681977434,0.8446592599920913,32.3731048110526
6,1,2,0.5960501157609502,0.8965875616410585,43.30157262202165
15,2,1,0.5707614809590734,0.48296388637241805,33.659687914767744
9,0,2,0.0002270382182555375,0.8320012301980219,27.27274669946619
22,4,2,0.732859187331831,0.8009539826156449,43.46725033747771
6,0,3,0.430535820913037,0.19531253759683853,16.54040448221332
10,2,1,0.7187181132622024,0.18848287909852868,33.98637209057587
3,3,2,0.10802895749157926,0.28610931070942,16.452218810472885
16,4,2,0.4522024791035387,0.6912731375943625,38.750549571359585
10,6,1,0.5088940700698802,0.7891565488170594,37.0152296336535
2,6,2,0.9868959453882975,0.7036554889645893,55.33489407053403
21,1,1,0.8865025266419025,0.41891399537045115,39.01376046339482
13,0,3,0.3258813426157904,0.8632338120624686,30.940222819000866
23,2,2,0.3373306088457655,0.7620189551630537,28.176896504361117
14,6,3,0.42815517303011985,0.14914010340786615,15.80020501172039
2,5,2,0.4386475002460548,0.8819970065671145,38.12919630029981
9,1,1,0.953402879382095,0.14818155592023796,44.23516000643408
22,1,1,0.3146289089351988,0.6392140279071739,30.880788597311582
11,1,3,0.7608859776715097,0.13419168484956112,32.13857570969569
20,4,2,0.0778565196087696,0.864358553150454,30.384166693360037
11,2,1,0.4828512744101048,0.26982851333487307,28.70445318822519
0,3,2,0.5024656497627655,0.11150498878732239,22.593427230886896
1,5,1,0.3933206703851887,0.5356442597237404,55.795688116166815
6,2,2,0.1675665393045065,0.34824678568363804,33.03367916776501
8,3,1,0.15577326058017016,0.5376362764924622,26.343165375848102
5,2,2,0.220508787136648,0.24876920604593417,27.157226399169616
22,2,1,0.7059562365800072,0.5029508874625911,47.26486509556561
0,6,2,0.381616499109135,0.7201876311192449,40.40700929519566
22,4,2,0.4502824838315258,0.5248875970700221,26.878963632680847
6,2,2,0.6254334501665935,0.7466145689730226,33.707887537927206
13,3,2,0.3559577734706405,0.21880542531494465,20.40123684913698
1,5,1,0.3821234944599732,0.20581497207878538,25.729694470381244
9,2,1,0.526082518417403,0.7074486841201643,36.133380630150526
16,5,3,0.8009387215414303,0.24412691818609542,37.641308821434
21,6,2,0.3161013115469705,0.14459268286995342,18.49091647398871
4,2,1,0.38680724205188,0.16446464982921088,25.203114588475763
16,4,1,0.006047043183978418,0.4870881750914492,22.427263490051306
23,0,1,0.11148768783878193,0.5563275931229134,42.065330525624205
20,4,2,0.8844787275967592,0.5431946044025048,42.10239763307834
12,0,2,0.7288698044883412,0.34117044756704057,29.694952803272432
13,0,1,0.33882348242280735,0.8616499573112022,38.9947213623489
19,6,3,0.05451192743782629,0.35123504553474605,11.358764231777716
22,2,2,0.9192080310537252,0.4390160959447388,34.969402060245585
13,3,1,0.44485243282754083,0.4912387203594266,38.248837619504236
16,3,1,0.43085827538227073,0.34975350702911034,28.86346811308207
2,2,1,0.8484717744062646,0.3906042813406482,51.76304498347933
15,4,2,0.39505333785679597,0.14101076734079854,27.12171929022575
9,5,2,0.5834215190184351,0.47136315916170135,28.73887776779422
6,0,2,0.5456959688130258,0.2632515108372805,48.378712572564254
6,0,2,0.026867654044935296,0.40438550839442866,17.37324328174458
10,1,2,0.8056022187702383,0.33973494707319263,31.208068581502655
11,0,1,0.618290798754788,0.6445378985805896,38.40864790521606
15,3,2,0.02208584530117974,0.38636895562621176,37.13067773893475
12,6,1,0.8390996987996115,0.5405283673892515,44.62926047894451
2,6,2,0.8555511234358725,0.4346328888747888,33.63051580183928
18,1,1,0.5156765510770731,0.49780310927270244,36.398435283249384
20,2,3,0.5554972801696314,0.5671354314089083,35.461272848370214
19,2,1,0.08813443097669149,0.7214387497669046,27.5842698660374
2,1,1,0.7066041289942178,0.5282782144493254,40.64928159748179
14,2,1,0.2864737377445836,0.5144617321580489,35.25825723850354
5,1,1,0.43539632339975143,0.8624960915153103,41.66556055069333
13,1,2,0.5275879732721657,0.3071234198345117,25.15861076296099
18,0,3,0.600583196987136,0.2330042642797605,20.50672790393913
9,4,2,0.8983552751676653,0.5661489172436663,36.4593392620083
18,2,3,0.0247648775761512,0.2990552216159455,15.815555660742875
1,1,3,0.13637032746756583,0.6824098062369579,17.963553642905687
3,4,2,0.43624602635715737,0.6266459516048495,35.75721901996431
21,1,1,0.8051168513161777,0.20947613326908546,34.24447902535984
5,5,2,0.8624896218983009,0.3527977129001819,32.54175813146875
9,6,2,0.012003027272682543,0.5422519005746793,18.37383905407384
9,4,2,0.6141862443190114,0.2892878261660059,43.66955233815167
23,0,3,0.783000231347202,0.7001225835452101,43.09222922606927
9,2,2,0.5049114512501393,0.7149977050900104,30.82319460135294
9,1,1,0.11921044284057336,0.12916884066049478,31.09718871441475
17,6,1,0.3932614850992152,0.5933701661174208,31.765782193745615
18,1,1,0.5709070537521448,0.3659413537394921,31.907261381135278
11,4,2,0.40424164210703917,0.8946121571437973,31.504015199297744
1,1,2,0.8650710993753938,0.5806337194716953,36.010927779583305
18,1,1,0.2900440281779866,0.26117113684282633,34.67055984097611
21,0,2,0.056224294850972245,0.48850743873067237,20.49968630199737
21,4,3,0.34327548906444827,0.7816387326437544,31.24887356575143
11,1,3,0.7434351739561944,0.5262616299211155,31.999463924212172
4,6,2,0.8509518994068,0.3766870863802154,40.5089867627317
22,5,1,0.40641653657401866,0.8038701983531743,42.68538610101509
12,0,1,0.31621512256333006,0.7759766829120811,35.75663107711308
23,6,3,0.7604000672874827,0.6411186951280048,29.824781772669724
20,5,1,0.20903703738592228,0.6566359735525964,29.03028035100739
4,6,1,0.45027681044159074,0.30202431170915556,40.22984162143173
12,6,3,0.2035348738868964,0.7152489065277794,19.799431075654617
3,6,1,0.3179046737732836,0.10702176955834358,22.963420018840825
0,3,1,0.5383631021010228,0.8305837490234164,38.2260182773717
21,3,3,0.1336956543994362,0.848315591734239,20.39864696400231
9,5,1,0.33217252206173253,0.6606467344013922,45.758194329966166
7,4,3,0.2048024090562095,0.7383984281753792,20.172024603754878
18,5,3,0.20348799455531252,0.863643073934,22.74719565395914
17,3,1,0.40514855367840663,0.29121162773275466,41.941252157307524
20,1,3,0.9476861770642796,0.27501736672870375,41.362889496334276
22,1,1,0.5930561899673576,0.49138180379993546,34.231850856346185
9,3,1,0.28924390281966816,0.39548330407154586,26.717127617466552
16,2,3,0.8655712200947645,0.5617728584071602,41.78296713242902
3,0,3,0.41073154349101204,0.5037098303819479,20.77027832554946
1,0,3,0.7973943579077786,0.5063589535251266,28.54327146103247
10,1,3,0.9099301581597186,0.6738095006926051,44.1927112597604
15,0,3,0.7173627530363669,0.45485067639880217,26.170015206709373
3,2,2,0.6891210904957582,0.7909128419337249,38.87027426603231
17,6,1,0.11115087978331184,0.12433270464637439,25.339496800465774
22,5,1,0.06220509152569098,0.7581623373737651,31.408693459454998
15,4,1,0.2908768542315825,0.4755254735914065,27.95041918850275
17,5,2,0.5131898917098298,0.6723048137429242,38.286554711778614
18,4,3,0.009543353067226645,0.1602411468787758,19.010772907821064
22,1,2,0.32923061534139453,0.14198536807978207,18.71439282802462
9,1,2,0.35188483434700646,0.6644922438274344,27.005080344351647
16,6,2,0.18430139695009906,0.13148950385578362,16.270494210786286
8,0,1,0.01944805036808117,0.25103522221875557,25.90858052995337
10,6,3,0.7835015025879088,0.10841057963332279,22.296188746258018
13,0,2,0.4328399210571723,0.5284339784782386,26.583308098317026
5,0,1,0.7851898844228413,0.48992504248064606,38.05267332566652
15,5,3,0.05050739238280655,0.5378437952917475,14.077804777032345
20,1,3,0.2825502675186389,0.3232066322782373,20.631429102698164
0,0,1,0.054966306839822066,0.5628334545628252,29.482467144994015
22,3,1,0.8696813233436628,0.47778114060496346,39.560343575947705
15,6,2,0.334878290136985,0.5566831490230093,25.50272780139236
16,2,3,0.5341396961356972,0.6506707292372519,31.026219093389777
18,0,1,0.9954215129254561,0.33000895950700726,59.74190458692019
3,4,2,0.12922380010274936,0.14619286357362882,37.5823620204355
3,4,1,0.2716641913636555,0.1830050748286851,23.178359949703385
18,3,2,0.37097371259216905,0.7177216220926705,28.18529858323344
2,6,1,0.8957263555151146,0.12315545339469365,36.53565062036738
18,4,1,0.18750445711898034,0.7004787653953012,29.257270623309125
9,6,3,0.009087034951216322,0.6186380218390413,14.461311026609945
13,2,2,0.6543464596528576,0.79801596146349,40.97132370787336
17,3,2,0.9258273744435174,0.6279947601082537,37.936468890494154
8,2,1,0.24399530235247224,0.8733873820280865,32.98071677747075
2,1,1,0.513955446690708,0.6520984941456064,35.06058634599826
11,1,3,0.17302386975116435,0.31341765089913914,22.392964836219235
15,3,1,0.051657357114641034,0.13943559421153318,18.124681055465818
11,1,1,0.7111600875277662,0.10543723886888944,30.804760333588664
11,6,2,0.7793651703351198,0.5179974471124708,45.377831124048946
6,5,1,0.7159846935417241,0.5858595334344527,44.0279892393576
22,6,3,0.007766642153968717,0.49367360828007845,28.6259108301639
5,1,1,0.4603290506427651,0.2740703519453156,28.317636292035036
21,5,2,0.11902130449314108,0.1551423025077189,14.707560627478605
12,1,2,0.2897279837382146,0.2910014168688193,20.159580927796583
5,2,1,0.7224113844635446,0.10591352115543443,31.03693050660241
5,3,3,0.41834580749375805,0.4555164947608644,20.488932211903634
4,5,3,0.26679454943383085,0.5047406401171152,22.85405712818367
13,4,3,0.6444850615205939,0.24629162140389793,25.418425865506787
16,2,1,0.7015652656029423,0.10786204205583028,30.6492359428963
10,2,2,0.4441839479215043,0.20964224226252437,22.02831259236795
2,2,2,0.9839063638971636,0.8277949493701472,43.70389534841317
12,1,1,0.3967893254145842,0.4449683878914631,29.61031232666363
12,2,3,0.2607087741328522,0.5146237765509689,17.933532130921577
9,1,2,0.4446276579139047,0.12166490693604085,26.20603102040699
12,6,1,0.31023528374470477,0.24541087820895538,24.885868848028426
17,0,3,0.29795493131686546,0.4640605084163075,18.39494093509835
5,4,3,0.10621382758845621,0.7207018035757544,23.84922512292399
14,3,1,0.8343247957493986,0.5618827209757342,46.916940334390894
19,0,2,0.8067735696487673,0.3014454128407052,30.657152585585926
9,6,2,0.43201055893036266,0.899239598482916,43.29068580018948
22,0,2,0.5850351687186619,0.49083397315220567,49.6956830151754
15,2,1,0.6495560067569618,0.794399673516072,42.89766598609075
12,3,1,0.07527871665167363,0.1899176217408104,19.35433865914563
5,4,3,0.8211424247203473,0.8755927195249426,34.55673928728108
15,6,3,0.7359204063739488,0.32007910524729954,24.51959470618847
3,5,3,0.7890961116487567,0.5823143060843482,41.73728956620221
10,0,2,0.6966889878731969,0.6802611125887025,39.010748816744425
0,6,3,0.539191079513633,0.30407474626590353,31.064241436379184
0,0,3,0.4391306608048505,0.1319583786288755,26.579205839481084
11,4,2,0.055101535158831094,0.4415157822586421,17.724767437056254
5,4,3,0.6410861035821595,0.3493223333237191,23.061557071498974
5,0,3,0.4778673549131358,0.3842271793895381,20.756610773001547
20,4,2,0.7153223105291356,0.31451458368953666,29.024164965925763
15,0,1,0.13969237260293865,0.6725887411286362,27.882678568988315
12,6,3,0.07696918300801736,0.6366120203544285,16.088563965476773
5,5,1,0.877120467662288,0.2945439842113807,43.91920750735432
20,6,2,0.10187876413955654,0.8288964011135661,29.989881017716165
19,1,2,0.43804407590538375,0.37391609863668773,31.17192508183428
15,0,3,0.6837882008898746,0.7024950777437393,35.622243321891446
12,5,1,0.057002387551933986,0.5702387594973478,28.63759438532731
7,4,2,0.04900464497127355,0.5582162213495566,19.35333621966882
8,0,3,0.9947749545739061,0.8732471348441145,47.92350380709512
18,0,3,0.83839963809219,0.6724965735774286,38.57903345434024
9,3,1,0.126110141678625,0.20388561073430483,23.77782613932588
8,4,3,0.962732583861139,0.6026776940395555,36.52667191239817
5,4,2,0.07079143601117444,0.6283106019166603,33.678656347509005
1,3,2,0.7475206367465048,0.7806822058576763,45.64682421878172
16,2,1,0.03301193590032725,0.863149402021127,28.60747974832345
8,6,3,0.7122202051771587,0.24071222673492967,22.85508750456712
12,0,3,0.9211438801808418,0.8808688193596573,36.6359098940117
3,2,1,0.25337939882933447,0.816061247329476,32.30850668652883
0,6,2,0.30946257644618236,0.458377325105752,32.3745042643899
2,4,2,0.0023234061319302723,0.8871447521139219,23.353639404347433
11,6,1,0.8958157315601947,0.18278005091726773,48.18168636157066
14,1,1,0.6136831877287435,0.2784690676231799,50.5673238317329
12,0,3,0.3037350462250994,0.17441392741014,18.436283300309405
22,0,2,0.5132605045704423,0.18577791536678998,23.051878821910694
12,3,1,0.0976100381089916,0.23347886256446213,20.454383700646765
3,3,1,0.16493402685273106,0.1996920505512998,21.29406129532412
3,3,3,0.01767004479543388,0.18221459411982543,8.08661980770606
20,0,3,0.14059191817336558,0.4398266732193491,14.409238461757548
15,5,2,0.9799554473582784,0.8884805871622403,42.926317754599175
6,1,3,0.8870427444469619,0.32001981799023826,32.589813690570814
17,3,1,0.4301427320968263,0.45021204399050274,30.356035301794066
2,4,1,0.09834492159021313,0.4594196375653199,30.229883702299098
3,3,2,0.26799726688437797,0.8297665894252205,27.806444179065867
17,5,1,0.25715235110909584,0.6755105244598563,30.275704889079762
17,1,1,0.09555910395833522,0.8185171558560806,29.188939417007916
10,5,3,0.4051971425753297,0.5768348763821177,21.756465997238358
15,0,1,0.21143125799891116,0.3121365929466845,28.25363481413209
13,0,1,0.0839625634467267,0.716016982764663,27.41950601040448
0,5,3,0.10015499750676693,0.31737407911854376,11.763711136913495
2,1,1,0.2606616548329366,0.17402284349337532,22.823575749059362
3,0,3,0.16653851349727,0.8889414378269559,21.66489183734974
22,6,1,0.018531233594333285,0.214897102455053,31.221506040188856
14,1,2,0.3058948132615199,0.48650771645239954,32.183407557555924
9,3,2,0.7318727372865008,0.23917096472267094,41.86583859122025
6,6,2,0.5822374488025863,0.339899414755252,26.743240197380505
2,1,1,0.8160567571143236,0.44565382805329423,42.223743305594596
9,3,1,0.7149528235517771,0.29903765100251833,46.88654031688229
1,1,2,0.14431204368748152,0.17484752552986843,15.508953756697657
7,1,1,0.9590842422824034,0.25387709052313207,37.98984120349505
7,0,3,0.4067737485720052,0.7098889709657382,24.34244893437115
18,1,2,0.7505441637537376,0.6971358640078792,35.46792123519294
0,2,1,0.7322192063122223,0.28641517151746787,37.5031395860673
11,4,2,0.628030464569537,0.7639516745699547,46.63507693529522
4,5,3,0.8670116069106004,0.635414633400668,31.87145163922203
17,4,2,0.9117278483416327,0.6616660535075972,38.15954776944661
0,1,1,0.13067263041326238,0.3327995116517305,30.548012064661908
16,6,2,0.24581858702257464,0.8318737198813237,42.06272170271903
21,5,2,0.4868282119412368,0.8479144372436068,40.26714274550277
15,6,2,0.9299355940740857,0.4669640925340306,38.28936037365045
9,4,3,0.22047048099936983,0.23165284674346795,20.068376555855824
18,1,2,0.12523002562874674,0.40564310600884557,18.589247102707617
9,2,2,0.3587557620212738,0.6048936223137878,26.248519575132292
8,3,1,0.9644882250238542,0.3315490944240176,56.20237158781228
3,4,1,0.6734197289114326,0.591599568204154,37.342388101290965
15,2,2,0.7326126992403987,0.6477801311048037,34.36895595138003
13,4,3,0.6352649873590809,0.13324787861780685,19.70401792644872
18,1,3,0.9979774555582603,0.7865111400213235,36.75721621148506
7,1,1,0.15966634936715074,0.7320665999771502,29.174325987000266
2,5,2,0.8990239826494839,0.5989949808700765,38.20201931755344
20,0,1,0.40035662683983064,0.8577223488050838,49.942315227790374
3,3,1,0.6723482676428648,0.6513451283420133,38.21714227798749
19,2,3,0.7913107143126669,0.260729071748418,28.833511549319546
8,4,3,0.18289305306866865,0.5539545664185836,20.53690715032139
1,6,1,0.2735420290019369,0.419726401668603,27.0363481669313
10,6,1,0.01401451752605698,0.5534867466352758,27.152190512228373
2,1,3,0.5993585871358027,0.3733396590547633,31.148225170837573
19,1,1,0.5032204148586344,0.7121190798890112,41.49680217101227
5,0,1,0.8192342121024202,0.5292204867147586,39.322991542769785
15,0,1,0.9623380574812068,0.5146923706682566,46.46322918674758
4,1,2,0.26623150149881025,0.1250741350870934,20.095944149446133
19,6,1,0.45495687972773713,0.7027804843571845,34.64084485991251
7,1,2,0.2606751577405936,0.3375165394144344,21.42168799046193
15,6,1,0.10189175397155281,0.11273621381023889,20.536620673843043
17,4,3,0.9028680234321501,0.6574038519483235,32.918418247867855
15,0,2,0.8736780345607488,0.20144143930140804,30.495182280736095
6,3,2,0.044509039276171336,0.33130937473500877,15.859821406548559
22,4,2,0.5813210197250533,0.16314388403072988,24.073578654962017
20,0,3,0.51351786674177,0.8602233788891257,28.173708018172285
18,4,3,0.34096656346248466,0.7443730264324694,30.811224928901915
13,0,3,0.5541876510047912,0.5703218599158516,25.962057913921065
18,2,2,0.7939550847155906,0.4891862125859383,35.76091259960873
19,0,2,0.23884516040360693,0.859424937404787,27.668277269143942
16,6,3,0.5441086239394686,0.5413698976159735,24.002720943028976
11,2,1,0.6723618579321944,0.36300810204355993,33.89235868929728
5,2,1,0.2059881841884732,0.6674369017126145,29.131317209458683
5,2,2,0.2860899220312606,0.6782149408086365,25.89502255275476
13,1,2,0.18356411421693286,0.7567353708904002,48.81240298171559
23,2,3,0.28179735039649245,0.31402162419867385,15.346271370909957
15,4,3,0.9764896611478872,0.4010074634643376,31.68966477287777
19,1,2,0.26974246587376705,0.6619189768644789,34.01135897635024
18,5,1,0.11007376018105719,0.40671029090559885,23.302129567205128
10,6,1,0.7867230147335408,0.5077808602305438,38.351173198128976
10,4,1,0.756310096980294,0.5317294311225219,38.10214340644371
11,1,3,0.6383500651307308,0.6595077927898938,27.65961819446302
1,2,1,0.11800602661937487,0.7052313337809926,51.46951502821216
17,5,2,0.4036258952698971,0.894862538255375,36.686078215277824
2,4,3,0.06290747601802393,0.24987743306143112,10.006311016281945
6,0,1,0.745628332520502,0.8964952476981654,43.35999536588252
19,3,2,0.7299235192858211,0.8109972134510504,57.76101257074775
13,0,1,0.9865694907793265,0.14474108010258055,36.90250601712524
10,6,2,0.8855594435856314,0.10800832844730915,30.84042343467296
11,3,1,0.3316578441770175,0.6784457003682638,31.809842389064308
13,3,2,0.8026974053360216,0.7304281196600176,77.53587112374026
18,5,3,0.14562864670542341,0.657945293789754,29.84293668869761
14,6,3,0.6386726361204053,0.21299495842124588,27.060129433129205
17,3,1,0.9550631871262365,0.5887411099867824,42.932380392326465
19,4,2,0.2585572636402459,0.3697699923250286,22.286137594595125
17,3,2,0.8887524837502724,0.6540112102089544,37.58521782813976
7,6,3,0.3733531610318317,0.22112835514886806,15.783988547869654
1,6,3,0.4064185410021378,0.7474956355495567,24.340805353286108
20,1,2,0.9859341686249178,0.7245456597502898,40.5868682687527
15,0,3,0.49328082733856005,0.10316795440971421,16.413135862916914
19,2,3,0.41948148508981975,0.41255482968075907,19.81961366750968
22,4,3,0.0948491932531561,0.5353008015704808,23.578945392059754
17,0,1,0.7974205539416643,0.6760890668119566,49.189315214537714
11,0,3,0.8918731300084098,0.32973181210444596,27.783439781734888
3,2,3,0.6195825928270868,0.6307922761029681,26.853535998086258
14,5,1,0.8828231626784937,0.4783924749585221,39.832350377947705
17,2,2,0.05085342363582113,0.7908454423986478,23.757544456785826
7,3,1,0.9408799063414847,0.6366919096015248,43.367976770852565
9,1,3,0.7750818003391192,0.5975493870053674,49.37163698376289
0,6,2,0.19494276897015983,0.7614942777386896,40.61055949362094
10,3,1,0.4444409576714987,0.21329379598929377,30.74193531542252
16,5,1,0.08514363655608215,0.3423561343120672,21.838214745802652
22,5,2,0.311512299013986,0.7263388914060579,37.48417596690643
7,6,3,0.6311880780600712,0.23089319099404407,22.783476487968294
7,1,3,0.8087994445011507,0.3894146495380527,55.4566825983506
14,5,2,0.269439446303655,0.322018243921914,21.66814227821085
20,1,1,0.08437089643850504,0.648004869330543,29.217124180379233
18,0,1,0.5457496797794357,0.38753906146465367,31.72807951755852
11,1,1,0.23748604236219983,0.8831356448959199,38.66447278252459
21,3,3,0.4215111825102905,0.17551798072308733,16.062993361052122
21,3,1,0.2862798621119409,0.29797038498651707,25.195153017036574
12,3,3,0.6354279207029719,0.744611134634665,30.8654619370317
10,0,2,0.7097370848010203,0.10588626370033163,27.538883687384274
11,6,3,0.569230212091448,0.8366166797088603,29.361683458705066
8,1,1,0.3111947378040092,0.26724650302469294,30.174394444258528
23,3,1,0.5415969227984869,0.6035389688936804,42.768453197969144
14,6,3,0.060108556078395825,0.832747970008923,18.693390671701763
4,0,3,0.9355230227588572,0.8297660569993458,43.466957578022146
15,1,3,0.1062457084695605,0.2389373095634719,16.093323385007814
10,0,3,0.24665644684477783,0.46769180138634114,26.11418776413369
12,6,1,0.833191659785454,0.4414322977551355,58.85803631197621
7,0,3,0.6337540871903363,0.21240584248687464,40.445912392424844
15,6,2,0.4403742230252107,0.5390238874104093,26.892842771660355
17,3,1,0.6603358305141276,0.5181675632540809,35.979230059093766
8,3,2,0.20827767515354578,0.26417606983525743,18.128194550599776
22,0,3,0.199156897597067,0.43983534506512945,23.017185883320014
17,6,2,0.9883705667215711,0.4722220250207386,36.8507417097425
2,1,2,0.5867481189673429,0.1823240706736005,24.469823439450863
19,5,3,0.941278928906798,0.8053082793403286,50.588444101800484
11,4,2,0.562144753827585,0.5421631120364321,29.375341757098184
7,2,3,0.19820626523551965,0.21520257913585772,14.407097063076586
1,2,2,0.48421313934764165,0.1508811491022379,33.9934258171703
6,1,1,0.032856697740396346,0.4993358666101294,24.972552922786626
23,6,2,0.6154289150329266,0.4245715393447582,28.677151390829906
11,3,2,0.9487904976919181,0.3144377499029102,33.69237620238202
19,1,1,0.5381210100398132,0.1564400509679157,38.3967108795498
5,5,3,0.5470629909184421,0.6199616785327112,30.257535448047392
3,4,1,0.11706441298186265,0.5225421771384137,27.64663480369952
17,4,3,0.4058120922002716,0.876350839107278,26.2615044306146
15,1,3,0.42437202605363467,0.6717568712052977,23.56379358915216
13,6,1,0.3886747506709505,0.45496115762373435,37.76628249208484
19,6,1,0.14522501991524905,0.5194519506720968,26.715789332449795
6,1,3,0.0359657562134128,0.6267196763016335,19.50314731647626
3,3,1,0.27934519093122656,0.3790963332842323,39.75721253776958
6,6,1,0.15569259775593292,0.28053166644164407,29.442144161627194
10,4,2,0.9597837864377148,0.6409258667627562,41.33330582553171
18,6,2,0.35946462185394357,0.7866955253757267,33.46835859370758
8,5,3,0.9261929864146267,0.10727854502462081,25.133037903661844
5,2,1,0.06134387448386802,0.671649876874525,26.301625642795237
3,1,2,0.8049668338816853,0.8738624890827759,39.20727401387535
0,6,1,0.5027834418466806,0.21554918732406209,28.288906646794544
10,0,1,0.5218308753051893,0.5685234683430394,33.96446953124938
22,5,1,0.2832190838096674,0.8051282658586001,46.78296506507631
16,5,1,0.18381288948181496,0.5615488986758718,27.099491269774376
19,4,1,0.6560013546531093,0.37291946065574644,33.71381900289838
22,6,1,0.07850986845360985,0.8050064542104093,30.831887249801312
15,3,1,0.37049143705951426,0.555137124675773,30.73688561132688
18,0,2,0.7395632481112681,0.1692958086837552,27.33070209248169
12,0,1,0.19106213934635818,0.7324108860269182,47.119102395003935
13,2,3,0.6162406493306123,0.48630282729267493,32.490740936037106
11,3,1,0.9019095717488887,0.4570836635439408,39.894446388136885
20,0,3,0.36602826574651526,0.7456856162556103,23.50584955876446
10,3,2,0.8996005947632358,0.7255460638305671,39.49851634891445
22,6,3,0.7640955865788793,0.2982499543255255,24.755661046460467
14,1,3,0.30570213581048855,0.5196004593751812,25.331775523253167
5,5,3,0.5408270639715397,0.7546885131161734,31.574261888871447
10,3,2,0.7432944752240767,0.4504893208266362,31.623229316881076
3,3,3,0.6657652402653673,0.5197378453484979,26.111372485534815
22,4,1,0.40707677937898024,0.6421452328941586,44.79947913324426
14,2,3,0.49459705276375876,0.8157980566650409,27.12891190525079
19,3,2,0.18955550853694048,0.8137903324304852,25.997965157196084
17,6,3,0.8649949762077763,0.3564959252401815,27.64733840275825
1,2,2,0.14977713168090268,0.15246325811730907,15.28249150537769
4,2,1,0.5722838145420012,0.45348296647285113,45.77332809822509
22,4,3,0.9326396937999291,0.4156409034250985,29.88740742737506
0,5,2,0.34562703703615894,0.7461618952352457,28.104969169251866
1,5,2,0.8757625388591553,0.7018765620255648,45.28476480071155
2,2,1,0.6941316539762369,0.11289971709777191,30.576128835991316
10,2,2,0.7901313737261083,0.27422464141405484,29.91599709573299
14,1,2,0.2838781815907132,0.48583305919696806,22.965059519768786
9,1,1,0.5712129177515172,0.6963181913132316,50.43336832638614
19,2,1,0.40640628680099544,0.7810089338896482,34.84325974436463
18,3,1,0.0985468514129424,0.28566286229293203,29.57415618410583
21,1,2,0.8570290283305779,0.4320857414839461,33.62186668887075
6,4,1,0.8868409028316071,0.8110840787147356,44.903079237353175
21,4,1,0.5960639311005951,0.1717217849885432,29.49710539684005
0,1,2,0.47410207584226693,0.10328496231795876,21.031315951614722
10,0,2,0.34459659572697177,0.2287875453498998,26.868802622019327
17,4,3,0.4419078449789259,0.21427672607353898,17.98389558985813
18,0,3,0.8618438232948299,0.4816878541551409,29.46219427822371
21,0,3,0.08645750712015232,0.10114267446334138,8.246290259353167
8,5,3,0.915167137974555,0.47216434649733685,31.84358304862497
5,4,3,0.972522495633662,0.5352239722356605,32.47880949620814
13,3,1,0.8812975456140917,0.3626040714218697,38.06501198360988
15,2,2,0.736794568710197,0.46273298449941447,35.95503009322419
17,1,2,0.13828317340474772,0.4408978967779884,41.0101413465709
